시설일련번호,시설명,시설면적,경도,위도,상세주소,도로명주소,관리기관명,담당자,담당자연락처,상세시설명,최대수용인원수
358,함안초등학교,651,128.42160353,35.24112563,경상남도 함안군 함안면 북촌리 1004,경상남도 함안군 함안면 함안대로 97,경상남도 함안군 복지환경국 복지정책과,함안초등학교장,055-583-4019,강당,250
392,군북3.1기념체육관,987,128.34889996,35.26619129,경상남도 함안군 군북면 소포리 536-0,경상남도 함안군 군북면 함마대로 875,경상남도 함안군 복지환경국 복지정책과,군북면장,055-580-3252,강당,379
361,법수초등학교,532,128.38001174,35.31745302,경상남도 함안군 법수면 윤외리 200,경상남도 함안군 법수면 석무길 41,경상남도 함안군 복지환경국 복지정책과,법수초등학교장,055-582-3054,강당,204
393,경남로봇고등학교,609,128.43916621,35.34792873,경상남도 함안군 대산면 평림리 955-0,경상남도 함안군 대산면 대산중앙로 102-2,경상남도 함안군 복지환경국 복지정책과,경남로봇고등학교장,055-582-8688,체육관,234
391,칠북면주민자치센터,230,128.52141333,35.34599418,경상남도 함안군 칠북면 검단리 379,경상남도 함안군 칠북면 칠북로 22,경상남도 함안군 복지환경국 복지정책과,칠북면장,055-580-3653,본관,88
401,산인면종합사회복지관,316,128.42475712,35.27907213,경상남도 함안군 산인면 송정리 1021-1,경상남도 함안군 산인면 가야로 217,경상남도 함안군 복지환경국 복지정책과,산인면장,055-580-3862,본관,121
384,남서울중학교,863,126.92146906,37.48189528,서울특별시 관악구 신림동 1690-3,서울특별시 관악구 남부순환로172길 97(신림동),서울특별시 관악구 복지문화국 복지정책과,장민석,02-855-9832,다목적강당,331
393,난우중학교,766,126.92268036,37.46662958,서울특별시 관악구 신림동 652-156,서울특별시 관악구 난곡로16길 32(신림동),서울특별시 관악구 복지문화국 복지정책과,윤치영,02-863-7225,다목적관,294
1,서일초등학교,653,127.02235003,37.48516595,서울특별시 서초구 서초동 1436-8,서울특별시 서초구 남부순환로339길 38(서초동),서울특별시 서초구 주민생활국 복지정책과,주미령,,강당,251
342,서이초등학교,458,127.02599252,37.49160586,서울특별시 서초구 서초동 1334-2,서울특별시 서초구 서운로 35(서초동),서울특별시 서초구 주민생활국 복지정책과,유근수,,체육관,150
463,서운중학교,770,127.0245206,37.49398293,서울특별시 서초구 서초동 1325-1,서울특별시 서초구 서운로 115(서초동),서울특별시 서초구 주민생활국 복지정책과,김미숙,,강당(체육관),286
408,상문고등학교,2100,127.004834,37.47946399,서울특별시 서초구 방배동 1000-1,서울특별시 서초구 명달로 45(방배동),서울특별시 서초구 주민생활국 복지정책과,박준희,010-2003-8260,강당,807
405,신중초등학교,784,127.00934404,37.48019295,서울특별시 서초구 서초동 1466-5,서울특별시 서초구 남부순환로317길 15(서초동),서울특별시 서초구 주민생활국 복지정책과,윤성환,,강당,301
407,서울고등학교,2078,127.00556981,37.4837196,서울특별시 서초구 서초동 1526-1,서울특별시 서초구 효령로 197(서초동),서울특별시 서초구 주민생활국 복지정책과,,,급식소,900
452,서일중학교,630,127.0221837,37.49928666,서울특별시 서초구 서초동 1313-0,서울특별시 서초구 서운로21길 2(서초동),서울특별시 서초구 주민생활국 복지정책과,강보경,,강당,243
471,서초4동주민센터,871,127.02,37.5,서울특별시 서초구 서초동 1302-6,서울특별시 서초구 서운로26길 3(서초동),서울특별시 서초구 주민생활국 복지정책과,,,지하1층 강당,335
5,신동초등학교,577,127.01189366,37.51689548,서울특별시 서초구 잠원동 54-5,서울특별시 서초구 나루터로 15(잠원동),서울특별시 서초구 주민생활국 복지정책과,박찬경,010-2733-8597,강당(체육관),222
409,신동중학교,730,127.01320166,37.51660223,서울특별시 서초구 잠원동 54-6,서울특별시 서초구 나루터로 27(잠원동),서울특별시 서초구 주민생활국 복지정책과,정노아,,체육관(신동교육문화회관),280
465,원촌초등학교,555,127.01271667,37.50610146,서울특별시 서초구 반포동 21-0,서울특별시 서초구 사평대로45길 26(반포동),서울특별시 서초구 주민생활국 복지정책과,최낙진,010-2658-8113,체육관,213
476,반포1동주민센터,239,127.01,37.51,서울특별시 서초구 반포동 20-48,서울특별시 서초구 사평대로 273(반포동),서울특별시 서초구 주민생활국 복지정책과,,,5층 강당,91
412,신반포중학교,863,126.99576403,37.50597072,서울특별시 서초구 반포동 3-1,서울특별시 서초구 신반포로19길 26(반포동),서울특별시 서초구 주민생활국 복지정책과,문경기,,체육관,331
348,잠원초등학교,685,126.99790166,37.50195415,서울특별시 서초구 반포동 17-0,서울특별시 서초구 신반포로16길 15-25 (반포동),서울특별시 서초구 주민생활국 복지정책과,최규현,,강당,263
466,심산기념문화센터,917,126.99157025,37.49903675,서울특별시 서초구 반포동 114-3,서울특별시 서초구 사평대로 55(반포동),서울특별시 서초구 주민생활국 복지정책과,,,공연장,352
351,경원중학교,723,127.00887481,37.51075513,서울특별시 서초구 잠원동 66-1,서울특별시 서초구 신반포로33길 39(잠원동),서울특별시 서초구 주민생활국 복지정책과,배명호,,체육관,278
377,반원초등학교,374,127.00387584,37.51012069,서울특별시 서초구 잠원동 72-0,서울특별시 서초구 잠원로3길 28(잠원동),서울특별시 서초구 주민생활국 복지정책과,,,강당,143
11,방배중학교,99,126.99848213,37.49425329,서울특별시 서초구 반포동 586-1,서울특별시 서초구 동광로 144(반포동),서울특별시 서초구 주민생활국 복지정책과,김종원,,다목적실(미술실),38
473,반포4동주민센터,319,127.0,37.5,서울특별시 서초구 반포동 74-7,서울특별시 서초구 사평대로28길 70(반포동),서울특별시 서초구 주민생활국 복지정책과,강연숙,,반포4동주민센터,122
12,서래초등학교,682,126.98929613,37.49630187,서울특별시 서초구 방배동 771-0,서울특별시 서초구 방배로 260(방배동),서울특별시 서초구 주민생활국 복지정책과,서은택,010-2399-7465,체육관,262
390,미성중학교,587,126.912426,37.47521647,서울특별시 관악구 신림동 745-24,서울특별시 관악구 문성로16길 40(신림동),서울특별시 관악구 복지문화국 복지정책과,이범원,02-860-0999,미성관,225
565,아리랑힐동대문호텔,9785,127.01655507,37.59361704,서울특별시 성북구 동선동4가 26-0,서울특별시 성북구 아리랑로 8(동선동4가),서울특별시 성북구 복지교육국 복지정책과,,,호텔,380
250,소흘국민체육센터,1994,127.12711902,37.82126627,경기도 포천시 소흘읍 이동교리 194-5,경기도 포천시 소흘읍 호국로523번길 59-108,포천도시공사,최미혜,010-7385-0957,소흘국민체육센터,766
256,포천종합운동장,1954,127.20169937,37.88886223,경기도 포천시 군내면 구읍리 691-0,경기도 포천시 군내면 호국로 1518,포천도시공사,최은정,010-5476-6408,본관,751
53,광주 소프트웨어마이스터고등학교(구 경영고),488,126.80030548,35.14287501,광주광역시 광산구 송정동 710-3,광주광역시 광산구 상무대로 312(송정동),광주광역시 광산구 상생복지국 복지정책과,박인창,062-949-6805,체육관,187
54,송정중학교,390,126.79646809,35.14103694,광주광역시 광산구 송정동 785,광주광역시 광산구 내상로15번길 23(송정동),광주광역시 광산구 상생복지국 복지정책과,장비호,062-949-7505,체육관,150
74,도산초등학교,409,126.79183923,35.12613946,광주광역시 광산구 도산동 659-1,광주광역시 광산구 송정외로 6(도산동),광주광역시 광산구 상생복지국 복지정책과,고은영,062-949-3701,체육관,157
56,송정초등학교,709,126.78768055,35.12989967,광주광역시 광산구 도산동 865-3,광주광역시 광산구 송도로208번길 25(도산동),광주광역시 광산구 상생복지국 복지정책과,신수이,062-949-3701,체육관,272
472,방배본동주민센터,324,126.99,37.49,서울특별시 서초구 방배동 774-9,서울특별시 서초구 동광로19길 38(방배동),서울특별시 서초구 주민생활국 복지정책과,,,강당,127
13,방일초등학교,561,126.99840535,37.48539675,서울특별시 서초구 방배동 167-4,서울특별시 서초구 방배로18길 52(방배동),서울특별시 서초구 주민생활국 복지정책과,최호영,010-5080-3750,강당,214
349,방배초등학교,726,126.98717897,37.48746083,서울특별시 서초구 방배동 861-1,서울특별시 서초구 방배중앙로13길 26(방배동),서울특별시 서초구 주민생활국 복지정책과,장효준,010-3357-7943,강당,279
467,서문여자고등학교,1063,126.98549844,37.48934244,서울특별시 서초구 방배동 1514-0,서울특별시 서초구 동광로12길 84(방배동),서울특별시 서초구 주민생활국 복지정책과,,02-2155-8371,체육관,408
378,양재초등학교,558,127.03191139,37.47419248,서울특별시 서초구 양재동 101-0,서울특별시 서초구 바우뫼로18길 14(양재동),서울특별시 서초구 주민생활국 복지정책과,진현주,,강당,214
415,우면초등학교,764,127.02360106,37.46465895,서울특별시 서초구 우면동 690-0,서울특별시 서초구 태봉로 59(우면동),서울특별시 서초구 주민생활국 복지정책과,임홍섭,,본관동(강당),293
474,양재1동주민센터,321,127.03,37.47,서울특별시 서초구 우면동 68-2,서울특별시 서초구 바우뫼로 41(우면동),서울특별시 서초구 주민생활국 복지정책과,,,양재1동주민센터,123
23,성북초등학교,1320,129.0675546,35.15099854,부산광역시 부산진구 전포동 364-1,부산광역시 부산진구 황령대로 79(전포동),부산광역시 부산진구 주민복지국 희망복지과,행정과장,010-8220-8356,대강당,508
335,경남공업고등학교,700,129.0637867,35.15284387,부산광역시 부산진구 전포동 696-1,부산광역시 부산진구 전포대로175번길 22(전포동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,016-560-5668,"지축관,예체능관",270
351,전포종합사회복지관,131,129.0676676,35.15365203,부산광역시 부산진구 전포동 343-5,부산광역시 부산진구 전포대로190번길 35(전포동),부산광역시 부산진구 주민복지국 희망복지과,부장,051-802-6383,집단프로그램실,51
368,부산진여자중학교,678,129.06916304,35.15399182,부산광역시 부산진구 전포동 342-25,부산광역시 부산진구 동성로 34(전포동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,051-605-5605,강당,261
413,부산진구노인복지관,204,129.06581741,35.16404285,부산광역시 부산진구 전포동 581-0,부산광역시 부산진구 전포대로300번길 6(전포동),부산광역시 부산진구 주민복지국 희망복지과,과장,051-808-8090,"강당,식당",79
408,동양중학교,2563,129.03182041,35.17731572,부산광역시 부산진구 부암동 718,부산광역시 부산진구 백양산로 96(부암동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,051-606-2504,"체육관,교실",986
366,동평여자중학교,796,129.04273921,35.17036585,부산광역시 부산진구 부암동 450-1,부산광역시 부산진구 백양순환로119번길 12-39 (부암동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,051-817-4603,강당,307
397,동양초등학교,477,129.03076788,35.17645125,부산광역시 부산진구 부암동 719,부산광역시 부산진구 백양산로 99(부암동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,051-801-5203,체육관,184
346,당감종합사회복지관,36,129.03661243,35.16222637,부산광역시 부산진구 당감동 818-220,부산광역시 부산진구 당감서로 16(당감동),부산광역시 부산진구 주민복지국 희망복지과,박영희,051-896-2320,지하 유희실,15
361,당평초등학교,594,129.03491101,35.16139289,부산광역시 부산진구 당감동 517,부산광역시 부산진구 백양대로136번길 26(당감동),부산광역시 부산진구 주민복지국 희망복지과,행정실장,051-890-8504,체육관,229
401,한국과학영재학교,1219,129.02612863,35.1658145,부산광역시 부산진구 당감동 899-0,부산광역시 부산진구 백양관문로 105-47 (당감동),부산광역시 부산진구 주민복지국 희망복지과,행정지원부장,051-606-2115,본관대강당,469
403,부산국제고등학교,1206,129.02384549,35.1675835,부산광역시 부산진구 당감동 897,부산광역시 부산진구 백양관문로 105-70 (당감동),부산광역시 부산진구 주민복지국 희망복지과,행정과장,051-890-8405,체육관,464
411,당감초등학교,1075,129.04038058,35.16418894,부산광역시 부산진구 당감동 271-0,부산광역시 부산진구 당감로 22-5 (당감동),부산광역시 부산진구 주민복지국 희망복지과,행정과장,051-897-0087,강당,414
357,난우초등학교,501,126.91769588,37.47657831,서울특별시 관악구 신림동 589-1,서울특별시 관악구 난우길 40(신림동),서울특별시 관악구 복지문화국 복지정책과,여경원,070-7874-1206,체육관,192
401,미성체육관,977,126.9193089,37.47786794,서울특별시 관악구 신림동 594-9,서울특별시 관악구 난우16길 37(신림동),서울특별시 관악구 복지문화국 복지정책과,이현로,02-2081-2640,체육관,375
15,도성초등학교,946,127.04918345,37.50090787,서울특별시 강남구 역삼동 714,서울특별시 강남구 역삼로 313(역삼동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7357,강당동,363
530,역삼중학교,1042,127.04859702,37.49594985,서울특별시 강남구 역삼동 767-20,서울특별시 강남구 도곡로43길 10(역삼동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7357,강당동,400
362,독산어르신체육센터,438,126.90580159,37.47435282,서울특별시 금천구 독산동 234-86,서울특별시 금천구 독산로54길 279(독산동),서울특별시 금천구 복지가족국 복지정책과,,,2층 체육관,170
386,대연1동행정복지센터,67,129.09176951,35.13295898,부산광역시 남구 대연동 984-20,부산광역시 남구 유엔평화로 24(대연동),부산광역시 남구 복지교육국 복지정책과,김상훈,010-5871-0488,회의실,26
367,동천고등학교,1206,129.08774937,35.14392756,부산광역시 남구 대연동 1573-7,부산광역시 남구 못골번영로 105(대연동),부산광역시 남구 복지교육국 복지정책과,김민수,010-4579-3492,강당,464
383,부산광역시 남구청,429,129.08436364,35.13654769,부산광역시 남구 대연동 1268-1,부산광역시 남구 못골로 19(대연동),부산광역시 남구 복지교육국 복지정책과,재무과장 김은경,051-607-4140,대강당,165
385,대연6동 행정복지센터,125,129.08311031,35.1373444,부산광역시 남구 대연동 1888-0,부산광역시 남구 못골로 13(대연동),부산광역시 남구 복지교육국 복지정책과,황지영,010-7620-2300,강당,48
314,용호초등학교,953,129.10902256,35.12276272,부산광역시 남구 용호동 75-1,부산광역시 남구 용호로42번길 94(용호동),부산광역시 남구 복지교육국 복지정책과,조용곤,010-9663-5008,강당,367
315,백운초등학교,744,129.10597623,35.11828854,부산광역시 남구 용호동 713-2,부산광역시 남구 동명로 76(용호동),부산광역시 남구 복지교육국 복지정책과,최옥진,010-2514-3282,강당,286
373,용문초등학교,996,129.10821437,35.13046068,부산광역시 남구 용호동 176-47,부산광역시 남구 신선로 542(용호동),부산광역시 남구 복지교육국 복지정책과,노재진,010-9441-0046,강당,383
374,분포초등학교,783,129.11435227,35.12867331,부산광역시 남구 용호동 176-68,부산광역시 남구 분포로 41(용호동),부산광역시 남구 복지교육국 복지정책과,,051-626-4253,강당,301
375,분포중학교,814,129.11485344,35.12922686,부산광역시 남구 용호동 176-67,부산광역시 남구 분포로 51(용호동),부산광역시 남구 복지교육국 복지정책과,,051-624-4222,강당,313
384,분포고등학교,1089,129.114985,35.130093,부산광역시 남구 용호동 176-66,부산광역시 남구 분포로 57(용호동),부산광역시 남구 복지교육국 복지정책과,최지혜,010-3180-5580,강당,419
378,오륙도중학교,899,129.11498736,35.10358549,부산광역시 남구 용호동 951,부산광역시 남구 오륙도로 60(용호동),부산광역시 남구 복지교육국 복지정책과,김은송,010-8833-0249,강당,346
377,오륙도초등학교,978,129.11642859,35.10395549,부산광역시 남구 용호동 946,부산광역시 남구 오륙도로 57(용호동),부산광역시 남구 복지교육국 복지정책과,박석준,010-8511-0193,강당,376
361,용호종합사회복지관,2534,129.11333877,35.12455895,부산광역시 남구 용호동 36-7,부산광역시 남구 이기대공원로 7(용호동),부산광역시 남구 복지교육국 복지정책과,이정형,010-9235-9760,강당,974
379,용호중학교,845,129.11684653,35.1192638,부산광역시 남구 용호동 512,부산광역시 남구 동명로 185-17 (용호동),부산광역시 남구 복지교육국 복지정책과,,051-790-5300,강당,325
380,대양고등학교,827,129.07341285,35.13286407,부산광역시 남구 문현동 303-3,부산광역시 남구 지게골로 128-27 (문현동),부산광역시 남구 복지교육국 복지정책과,김영모,010-8295-0708,강당,318
30,중앙동주민센터,146,129.03550913,35.10141793,부산광역시 중구 중앙동2가 19-0,부산광역시 중구 중앙대로41번길 10(중앙동2가),부산광역시 중구 경제복지국 복지정책과,김영훈,051-600-6311,4층 회의실,56
32,부산디지털고등학교,624,129.0324246,35.10921195,부산광역시 중구 대청동4가 10-1,부산광역시 중구 망양로 356(영주동),부산광역시 중구 경제복지국 복지정책과,여태신,051-460-0300,2층 다목적강당,240
27,광일초등학교,641,129.02980404,35.10388135,부산광역시 중구 대청동4가 84-2,부산광역시 중구 중구로 74(대청동4가),부산광역시 중구 경제복지국 복지정책과,신효정,051-603-5115,한빛관 2층 강당,246
35,보수동책방골목문화관,93,129.02669105,35.10323681,부산광역시 중구 보수동1가 130-3,부산광역시 중구 대청로 61-2 (보수동1가),부산광역시 중구 경제복지국 복지정책과,최우영,051-600-4045,4층 이벤트홀,35
36,중구 노인복지관,98,129.02625009,35.10417742,부산광역시 중구 보수동1가 113-0,부산광역시 중구 책방골목길 3-1 (보수동1가),부산광역시 중구 경제복지국 복지정책과,박선영,051-241-2591,4층 강당,38
31,보수동주민센터,166,129.024738,35.10626238,부산광역시 중구 보수동1가 48-2,부산광역시 중구 보수대로140번길 61(보수동1가),부산광역시 중구 경제복지국 복지정책과,정희경,051-600-6344,2층 회의실,63
33,남포동 주민센터,108,129.03168477,35.09737609,부산광역시 중구 남포동4가 32-2,부산광역시 중구 자갈치로 68-1 (남포동4가),부산광역시 중구 경제복지국 복지정책과,길나혜,051-600-6382,6층 대회의실,41
28,중구보훈회관,83,129.03634192,35.11187377,부산광역시 중구 영주동 44-0,부산광역시 중구 대영로 234-1 (영주동),부산광역시 중구 경제복지국 복지정책과,이용규,051-600-4314,7층 회의실,31
29,중구노인복지관분관,93,129.0324297,35.11023457,부산광역시 중구 영주동 287-9,부산광역시 중구 영주로 8-1 (영주동),부산광역시 중구 경제복지국 복지정책과,이동한,051-462-0316,3층 강당,35
34,영주2동 주민센터,84,129.03184701,35.11158822,부산광역시 중구 영주동 278-9,부산광역시 중구 동영로 71-2 (영주동),부산광역시 중구 경제복지국 복지정책과,이성제,051-600-6301,2층 회의실,32
316,최무선과학관,1543,128.88127241,35.90778445,경상북도 영천시 금호읍 원기리 277,경상북도 영천시 금호읍 창산길 100-29,경상북도 영천시 문화관광복지국 문화예술과,문화예술과장,,본관,593
634,광주시민체육관,1148,127.25868534,37.39559079,경기도 광주시 오포읍 양벌리 23-23,경기도 광주시 청석로 85(양벌동),경기도 광주시 복지교육국 복지정책과,안광암,010-7147-7607,체육관,441
638,신현초등학교 체육관,583,127.14789212,37.35671389,경기도 광주시 신현동 1244-0,경기도 광주시 신현로12번길 20-10 (신현동),경기도 광주시 복지교육국 복지정책과,김은주(행정실장),010-4524-3869,체육관,300
639,신현초등학교 시청각실,123,127.14747101,37.35701238,경기도 광주시 신현동 1244-0,경기도 광주시 신현로12번길 20-10 (신현동),경기도 광주시 복지교육국 복지정책과,김은주(행정실장),010-4524-3869,시청각실,100
637,신현중학교 체육관,594,127.15122879,37.35833634,경기도 광주시 신현동 753-1,경기도 광주시 태재로 20-17 (신현동),경기도 광주시 복지교육국 복지정책과,엄명헌(행정계장),010-2364-2076,체육관,228
12,광명초등학교,371,127.21542466,37.360895,경기도 광주시 오포읍 신현리 365,경기도 광주시 문형산길 7(신현동),경기도 광주시 복지교육국 복지정책과,정민혜(행정실장),010-9129-2451,다목적강당,165
15,두마초등학교,8795,127.26997701,36.26997812,충청남도 계룡시 두마면 두계리 60-1,충청남도 계룡시 두마면 팥거리로 160,충청남도 계룡시 행정복지국 사회복지과,권정연,042-841-8014,"교실24, 체육관1",3382
8,계룡고등학교,10741,127.25821482,36.26791283,충청남도 계룡시 두마면 농소리 778,충청남도 계룡시 두마면 서금암로 89,충청남도 계룡시 행정복지국 사회복지과,류연경,042-840-5311,"급식실1, 체육관1, 교실64",4131
3,엄사초등학교,9592,127.23758047,36.28638401,충청남도 계룡시 엄사면 엄사리 286,충청남도 계룡시 엄사면 번영3길 30,충청남도 계룡시 행정복지국 사회복지과,박수현,042-841-4497,"교실42, 강당1",3689
14,신도초등학교,608,127.23592929,36.28220628,충청남도 계룡시 엄사면 엄사리 232-92,충청남도 계룡시 엄사면 번영3길 82,충청남도 계룡시 행정복지국 사회복지과,김다흰,042-841-2898,강당1,233
7,용남초등학교,8868,127.24455463,36.2990749,충청남도 계룡시 신도안면 남선리 976-0,충청남도 계룡시 신도안면 신도안1길 88,충청남도 계룡시 행정복지국 사회복지과,최보헌,042-551-1504,"교실45, 강당1",3410
450,언남중학교,590,127.04411293,37.47253451,서울특별시 서초구 양재동 310-0,서울특별시 서초구 동산로 55(양재동),서울특별시 서초구 주민생활국 복지정책과,김종서,,체육관,227
457,매헌초등학교,665,127.04203124,37.47124222,서울특별시 서초구 양재동 311-1,서울특별시 서초구 언남길 8(양재동),서울특별시 서초구 주민생활국 복지정책과,임희정,,본관,255
468,언남문화체육센터,330,127.04337183,37.47231911,서울특별시 서초구 양재동 309-0,서울특별시 서초구 동산로13길 35(양재동),서울특별시 서초구 주민생활국 복지정책과,,,지하층,126
475,양재2동주민센터,350,127.04,37.47,서울특별시 서초구 양재동 323-1,서울특별시 서초구 강남대로12길 44(양재동),서울특별시 서초구 주민생활국 복지정책과,,,양재2동주민센터,134
446,언남초등학교,330,127.06189533,37.45396289,서울특별시 서초구 내곡동 122-0,서울특별시 서초구 헌릉로8길 42(내곡동),서울특별시 서초구 주민생활국 복지정책과,이정우,,체육관,126
469,내곡중학교,765,127.05432881,37.45203801,서울특별시 서초구 신원동 294-0,서울특별시 서초구 청계산로7길 9-20 (신원동),서울특별시 서초구 주민생활국 복지정책과,함형욱,,체육관,294
470,오라카이 청계산 호텔,20177,127.046963,37.462209,서울특별시 서초구 신원동 604-0,서울특별시 서초구 청계산로9길 1-7 (신원동),서울특별시 서초구 주민생활국 복지정책과,소원일(총지배인),02-6200-7300,오라카이 청계산 호텔,386
523,논현1문화센터,425,127.02851164,37.51150126,서울특별시 강남구 논현동 133-13,서울특별시 강남구 학동로20길 25(논현동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7425,"회의실, 체육관",163
520,논현2문화센터,463,127.03704983,37.51737418,서울특별시 강남구 논현동 114-24,서울특별시 강남구 학동로43길 17(논현동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7505,체육교실(5층),178
7,언북초등학교,1086,127.0456372,37.5199891,서울특별시 강남구 청담동 27,서울특별시 강남구 삼성로135길 42(청담동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7734,교육문화회관(체육관),417
524,청담중학교,884,127.04554227,37.52851823,서울특별시 강남구 청담동 143-0,서울특별시 강남구 압구정로61길 36(청담동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7734,강당동(체육관),340
526,경기고등학교,614,127.05600335,37.5174255,서울특별시 강남구 삼성동 74-4,서울특별시 강남구 영동대로 643(삼성동),서울특별시 강남구 복지문화국 복지정책과,"김경식,이홍순",02-3423-7809,삼성재,236
525,봉은초등학교,1056,127.06079103,37.52010057,서울특별시 강남구 삼성동 79-2,서울특별시 강남구 학동로 610(삼성동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-7809,체육관동,406
328,대치1문화센터,188,127.05677143,37.4932455,서울특별시 강남구 대치동 646-2,서울특별시 강남구 남부순환로391길 19(대치동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-8308,강당,72
527,대명중학교,700,127.06038818,37.5062248,서울특별시 강남구 대치동 952-0,서울특별시 강남구 역삼로87길 26(대치동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-8430,체육관,269
330,대치4문화센터,527,127.0578837,37.4996738,서울특별시 강남구 대치동 928-22,서울특별시 강남구 도곡로77길 23(대치동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-8505,생활체육교실,202
528,도곡초등학교,958,127.05446821,37.49954932,서울특별시 강남구 대치동 924-10,서울특별시 강남구 선릉로64길 33(대치동),서울특별시 강남구 복지문화국 복지정책과,"오용석, 임진묵",02-3423-8505,체육관(3층),368
529,역삼1문화센터,255,127.0332664,37.49539464,서울특별시 강남구 역삼동 829-20,서울특별시 강남구 역삼로7길 16(역삼동),서울특별시 강남구 복지문화국 복지정책과,,02-3423-8607,체육교실,98
476,서울방이초등학교,2925,127.12081416,37.51303612,서울특별시 송파구 방이동 167-0,서울특별시 송파구 위례성대로10길 4(방이동),서울특별시 송파구 주민복지국 복지정책과,방이1동장,,체육관,1125
9,광남초등학교,2859,127.23059634,37.39406437,경기도 광주시 중대동 16-66,경기도 광주시 고불로46번길 15(중대동),경기도 광주시 복지교육국 복지정책과,배수연,031-767-2258,급식실,1099
555,경안중학교,6264,127.24678774,37.39490827,경기도 광주시 장지동 61-20,경기도 광주시 장지1길 6(장지동),경기도 광주시 복지교육국 복지정책과,이미자,031-763-4215,체육관,2409
581,광남고등학교,2200,127.23787645,37.38474353,경기도 광주시 장지동 229-19,경기도 광주시 회안대로 350-32 (장지동),경기도 광주시 복지교육국 복지정책과,신태권,031-798-8682,체육관,846
349,광남중학교,1036,127.23634033,37.38060363,경기도 광주시 태전동 131-6,경기도 광주시 벼루개길42번길 50(태전동),경기도 광주시 복지교육국 복지정책과,한춘섭,031-798-6772,교사동,398
615,태성초등학교,3327,127.226977,37.389195,경기도 광주시 태전동 87-9,경기도 광주시 태성로 37(태전동),경기도 광주시 복지교육국 복지정책과,윤영민,,교사동,1279
11,오포초등학교,636,127.21542466,37.360895,경기도 광주시 오포읍 추자리 500,경기도 광주시 추자길 28-7 (추자동),경기도 광주시 복지교육국 복지정책과,조용순,031-766-4010,체육관,244
10,매곡초등학교,606,127.24852914,37.37221783,경기도 광주시 오포읍 양벌리 557-1,경기도 광주시 양벌로 303-5 (양벌동),경기도 광주시 복지교육국 복지정책과,정순태,031-765-6416,체육관,233
537,양벌초등학교,610,127.25551052,37.3793052,경기도 광주시 오포읍 양벌리 290-21,경기도 광주시 양벌로 195-15 (양벌동),경기도 광주시 복지교육국 복지정책과,이신영,031-798-4910,교사1동,234
538,영희초등학교,939,127.08100073,37.4922728,서울특별시 강남구 일원동 617-0,서울특별시 강남구 일원로 21(일원동),서울특별시 강남구 복지문화국 복지정책과,"신채경, 유남구",02-3423-8357,체육관,361
541,수서중학교,862,127.1023885,37.4910655,서울특별시 강남구 수서동 710-0,서울특별시 강남구 광평로59길 57(수서동),서울특별시 강남구 복지문화국 복지정책과,,,체육관 (해오름관3층),331
478,풍성중학교,1922,127.11306666,37.52536656,서울특별시 송파구 풍납동 388-16,서울특별시 송파구 강동대로2길 27(풍납동),서울특별시 송파구 복지교육국 복지정책과,풍납2동장,,강당,739
477,서울토성초등학교,1070,127.1158534,37.53211228,서울특별시 송파구 풍납동 251-0,서울특별시 송파구 풍성로20길 44(풍납동),서울특별시 송파구 복지교육국 복지정책과,풍납2동장,,다목적 강당 등,411
369,송파구체육문화회관,2461,127.14282539,37.49062731,서울특별시 송파구 거여동 289,서울특별시 송파구 양산로 15(거여동),서울특별시 송파구 복지교육국 복지정책과,거여1동장,02-2147-4060,"체육관, 교실",946
343,서울삼전초등학교,5427,127.09258931,37.5014416,서울특별시 송파구 삼전동 63,서울특별시 송파구 백제고분로28길 19(삼전동),서울특별시 송파구 복지교육국 복지정책과,삼전동장,02-2147-4390,다목적강당,2087
472,서울영풍초등학교,2971,127.1431629,37.49608105,서울특별시 송파구 거여동 12-0,서울특별시 송파구 오금로57길 15(거여동),서울특별시 송파구 주민복지국 복지정책과,거여1동장,,"교사동, 다목적강당",1142
102,양주백석고등학교,541,126.98663694,37.79162625,경기도 양주시 백석읍 오산리 554,경기도 양주시 백석읍 꿈나무로 205,경기도 양주시 복지문화국 사회복지과,문승훈,031-826-6413,다목적강당,208
295,양주백석초등학교,2027,126.98623336,37.79613679,경기도 양주시 백석읍 오산리 524-0,경기도 양주시 백석읍 중앙로223번길 10-11,경기도 양주시 복지문화국 사회복지과,석현태,031-879-4803,다목적 강당,779
78,은봉초등학교,10086,126.9834857,37.78152469,경기도 양주시 백석읍 복지리 303-8,경기도 양주시 백석읍 꿈나무로 321,경기도 양주시 복지문화국 사회복지과,김명기,031-826-8453,교사동,3879
